fecha,ipc_var_mensual,expectativas_infla,inflacion_t-1,inflacion_t-2,tasa_i_promedio,BM_varm,BM_varm_lag_1,BM_varm_lag_2,M2_varm,M2_varm_lag_1,M2_varm_lag_2,M2_varm_lag_3,M2_varm_lag_4,emae_varm_b2004,RIPTE_varm,RIPTE_varm_lag_1,brecha,Varm_ccl_unificado,Varm_ccl_implicito,tcr_multilateral_varm,tcr_bra_varm,tcr_dolar_varm,ipc_usa_varm,soja_var_mensual,aceite_var_mensual,trigo_var_mensual,petroleo_var_mensual,maiz_var_mensual,volatilidad_6m,cv_6m,año_mandato,es_año_electoral,trimestre
2015-10-01,1.520029719522,-99.0,1.9199520406392296,2.16953305072451,21.64095238095238,2.464655229328394,4.099493773293705,-2.097775727166118,1.72112737663032,1.4478304452300002,0.71607351260498,6.90956116476986,4.36004815968757,0.2250605005586603,1.4618854611673449,2.637277124395232,51.148589226892895,-2.0086083213773254,-2.952961992635061,-0.1,1.0,-0.5,0.098948201669069,0.011946198,0.056852137,0.008424869,0.016669663,0.032339993,0.2654541908586351,0.14375781029118742,4,True,4
2015-11-01,2.20016466928918,-99.0,1.520029719522,1.9199520406392296,23.687368421052632,-1.1855648277525388,2.464655229328394,4.099493773293705,2.23928230920438,1.72112737663032,1.4478304452300002,0.71607351260498,6.90956116476986,-0.5856067944473686,2.129396418861984,1.4618854611673449,62.18495722226829,6.22254758418741,8.858231050857523,-0.8999999999999999,2.9000000000000004,-0.4,0.1194617491050875,-0.025464191,-0.014541365,-0.04621961,-0.079608965,-0.031240558,0.2973005514570133,0.15842534237762135,4,True,4
2015-12-01,3.79984782705993,-99.0,2.20016466928918,1.520029719522,26.1065,16.232364124815323,-1.1855648277525388,2.464655229328394,7.38975564662063,2.23928230920438,1.72112737663032,1.4478304452300002,0.71607351260498,-0.9384466152288272,1.7700460191354628,2.129396418861984,26.03957782800356,-2.549965541006194,-7.752019150938805,12.8,11.5,13.5,-0.1075553426856057,0.0132663,0.101609264,0.03858623,-0.121853285,-0.012571448,0.7951410460992218,0.35261372759738,4,True,4
2016-01-01,3.6003794411866,-99.0,3.79984782705993,2.20016466928918,25.017000000000003,-5.699241853531878,16.232364124815323,-1.1855648277525388,-2.66606763618368,7.38975564662063,2.23928230920438,1.72112737663032,1.4478304452300002,0.7814805949676096,0.1387256605132503,1.7700460191354628,8.93596774418487,-1.1315417256011373,3.273593910161199,12.8,11.3,14.6,-0.0458443563073895,-0.000343251,-0.025543972,0.004381942,-0.150063862,-0.01771614,0.9369101163019192,0.36959205541447093,1,False,1
2016-02-01,4.80015538075222,-99.0,3.6003794411866,3.79984782705993,24.181578947368426,-4.962325757691632,-5.699241853531878,16.232364124815323,-0.96206826925302,-2.66606763618368,7.38975564662063,2.23928230920438,1.72112737663032,-0.843812983375769,4.408992289019276,0.1387256605132503,13.62113676397792,11.37339055793991,13.159211864230436,6.800000000000001,8.0,4.9,-0.1329675323582302,-0.009513695,0.04092084,-0.032366071,-0.044256671,-0.008578778,1.2832057590870298,0.43155864496320523,1,False,1
2016-03-01,3.1995869792563,-99.0,4.80015538075222,3.6003794411866,27.035238095238096,2.482571386670185,-4.962325757691632,-5.699241853531878,-0.4077109716967499,-0.96206826925302,-2.66606763618368,7.38975564662063,2.23928230920438,-0.5900321356497096,2.764682951868336,4.408992289019276,3.008873150673091,-5.009633911368027,-8.440867071742941,0.5,5.5,-2.6,0.3134796238244419,0.021259945,0.039236139,0.029988466,0.247686301,-0.00306989,1.1748639972486135,0.3686780080547289,1,False,1
2016-04-01,6.70104415197927,-99.0,3.1995869792563,4.80015538075222,27.65047619047619,-0.0787059416878066,2.482571386670185,-4.962325757691632,-0.09741556537754,-0.4077109716967499,-0.96206826925302,-2.66606763618368,7.38975564662063,-0.6318118800923478,4.205802349731358,2.764682951868336,5.4087055145346685,-3.58350236646382,-1.445367530584507,-5.5,-3.4000000000000004,-6.9,0.3830645161290169,0.082178435,0.048574958,-0.00410601,0.082586333,0.03290199,1.5492317949673349,0.3825078190801185,1,False,2
2016-05-01,3.49955519222906,-99.0,6.70104415197927,3.1995869792563,28.31142857142857,0.6266504589847788,-0.0787059416878066,2.482571386670185,0.70546096913226,-0.09741556537754,-0.4077109716967499,-0.96206826925302,-2.66606763618368,-0.4655466048589685,1.9864012177743808,4.205802349731358,5.463757237390612,-1.472650771388495,-1.8351080091548844,-6.1,-5.0,-5.9,0.236409586931785,0.09810467,-0.055441018,-0.035660741,0.141595021,0.027584635,1.311471041574766,0.3073691939391075,1,False,2
2016-06-01,2.90035194498974,2.569603084637931,3.49955519222906,6.70104415197927,26.814,9.559043036955272,0.6266504589847788,-0.0787059416878066,2.70137734296092,0.70546096913226,-0.09741556537754,-0.4077109716967499,-0.96206826925302,-0.2359568819462976,1.3016891586685286,1.9864012177743808,13.593316887850024,8.185053380782904,7.731446896506311,-2.4,0.3,-3.0,0.2775957287827202,0.08421051,-0.004847954,-0.005491898,0.041629469,0.064559068,1.4222516896286483,0.34547123141345487,1,False,2
2016-07-01,2.3998193927079603,2.3,2.90035194498974,3.49955519222906,24.4825,4.736617815031274,9.559043036955272,0.6266504589847788,6.57028917514366,2.70137734296092,0.70546096913226,-0.09741556537754,-0.4077109716967499,0.1583461315811885,3.889302571403075,1.3016891586685286,7.7351285978602595,-0.5921052631578938,-0.0018792001203582,3.9,8.0,2.8000000000000003,-0.050370074347894,-0.073183787,-0.047955507,-0.146685142,-0.079841823,-0.100547046,1.584627197228478,0.40457683482965723,1,False,3
